#Puck,v_x (m/s), v_y (m/s)
8,0.0418705,0.0461862
9,0.166826,-0.415799
10,0.752501,-0.0910895
11,0.22323,-0.152043
12,-0.0180275,0.167495
13,-0.106071,-0.165775
14,-0.0499643,-0.113972
15,0.655187,-0.0789879
16,-0.628701,-0.0506196
17,-0.317576,-0.00010293
18,0.316284,0.0812634
19,-0.298777,-0.380829
20,-0.00565197,0.513574
0,0.0857703,-0.182244
1,-0.00706726,0.195637
2,-0.147537,-0.347665
3,-0.369337,0.13914
4,-0.051932,0.507027
5,0.179192,0.330549
6,0.188191,-0.225494
7,0.00151363,-0.349016
8,-0.0367544,0.106937
9,0.175821,-0.472815
10,-0.0327199,0.148541
11,0.0232971,0.0608483
12,-0.0566888,0.257517
13,-0.0881763,-0.172192
14,-0.0456688,-0.113496
15,0.0654613,0.345268
16,-0.627461,-0.0384408
17,-0.316545,-0.00184723
18,0.319925,0.0810244
19,-0.28269,-0.37265
20,-0.00663716,0.512704
0,0.0850075,-0.181924
1,-0.00415397,0.197727
2,-0.128024,-0.373626
3,-0.377193,0.130427
4,-0.0493697,0.515493
5,0.180102,0.329274
6,0.192963,-0.219537
7,-0.00168548,-0.355929
8,0.131349,-0.251289
9,0.170495,-0.475786
10,-0.0477495,0.143841
11,0.0956966,-0.106632
12,-0.00870312,0.225026
13,-0.205601,-0.100334
14,-0.0498449,-0.109667
15,0.120602,0.0638866
16,-0.621748,-0.0215161
17,-0.31227,-0.00281404
18,0.318826,0.0797525
19,-0.307501,-0.319153
20,0.00322392,0.507705
0,0.0808737,-0.173263
1,-0.011666,0.192865
2,-0.186115,-0.381606
3,-0.390179,0.141536
4,-0.0544593,0.513285
5,0.103425,-0.240375
6,0.185205,-0.228099
7,-0.00473387,-0.348283
8,0.606501,-0.394826
9,-0.155423,-0.242634
10,-0.0590902,0.0977874
11,0.15472,-0.31885
12,-0.0135353,0.231304
13,-0.18628,-0.0708647
14,-0.0513521,-0.112311
15,0.143955,0.0294509
16,-0.608455,-0.0236225
17,-0.0061464,-0.230111
18,0.314966,0.080837
19,-0.321503,-0.269404
20,0.00496638,0.512241
0,0.0830941,-0.1831
1,-0.0104015,0.192921
2,-0.162339,-0.383091
3,-0.38658,0.149521
4,-0.0372681,0.498726
5,-0.304784,-0.192884
6,0.180205,-0.22831
7,-0.00756353,-0.351562
8,0.556002,-0.505736
9,-0.319514,-0.123292
10,-0.025625,0.0762878
11,0.196927,-0.333525
12,0.0640943,0.231508
13,-0.0946553,-0.133777
14,-0.0466081,-0.114475
15,-0.179843,-0.633046
16,-0.242417,-0.180587
17,0.168791,-0.352337
18,0.313979,0.0799841
19,-0.402149,-0.283591
20,0.00342978,0.511105
0,0.0799235,-0.181449
1,-0.00972139,0.190358
2,-0.177824,-0.38231
3,-0.394805,0.159191
4,-0.0521562,0.499726
5,0.0040639,0.0290741
6,0.180606,-0.220923
7,-0.0622948,-0.203192
8,0.57235,-0.528738
9,-0.250323,-0.26542
10,0.0035805,0.0292064
11,0.206422,-0.203816
12,0.0534594,0.262476
13,-0.0926556,-0.0438813
14,-0.044169,-0.105079
15,-0.196235,-0.635706
16,0.321504,0.110025
17,0.170827,-0.355699
18,0.313704,0.0802819
19,-0.41828,-0.354618
20,0.0114326,0.497837
0,0.0825868,-0.176166
1,-0.011927,0.19204
2,-0.201878,-0.3807
3,-0.379763,0.175123
4,-0.0631385,0.506483
5,0.240217,-0.0949899
6,0.174068,-0.227071
7,-0.0756859,-0.186701
8,0.595938,-0.524264
9,-0.249092,-0.278071
10,-0.349548,-0.545087
11,0.175229,-0.0630539
12,0.0100725,0.267078
13,-0.0691654,-0.0965779
14,-0.158576,-0.19135
15,-0.196908,-0.620664
16,0.274326,0.0684155
17,0.168964,-0.352801
18,0.37119,-0.00233247
19,-0.255284,-0.247674
20,0.0125042,0.493359
0,0.0802139,-0.166427
1,-0.0141841,0.185848
2,-0.199034,-0.35999
3,-0.399206,0.158518
4,-0.0654618,0.500678
5,-0.242882,-0.544993
6,0.180019,-0.218695
7,-0.0765167,-0.188281
8,0.580067,-0.544214
9,-0.255033,-0.279121
10,0.00433869,0.046666
11,0.213689,-0.157042
12,0.00494065,0.249924
13,-0.0782251,-0.143702
14,0.00990611,-0.210638
15,-0.208603,-0.650936
16,0.271886,-0.0340699
17,0.170565,-0.353151
18,-0.0436314,0.129631
19,-0.0318008,-0.0806256
20,0.0319727,0.45134
0,0.0746483,-0.17703
1,0.309053,0.191055
2,-0.23617,-0.368142
3,-0.360651,0.188206
4,-0.0432141,0.488764
5,-0.237302,-0.560108
6,0.182874,-0.211738
7,-0.0741456,-0.192676
8,0.616093,-0.55454
9,-0.249724,-0.280145
10,-0.0037542,0.101517
11,0.245814,-0.153208
12,-0.0279364,0.277298
13,-0.0205585,-0.0711863
14,0.27445,0.0752907
15,-0.200877,-0.641838
16,-0.673943,-0.0238835
17,0.16937,-0.359089
18,0.363689,-0.072246
19,0.141208,7.58191e-05
20,0.0131512,0.447645
0,0.0794051,-0.173527
1,0.192729,0.449173
2,-0.185711,-0.344501
3,0.447149,0.272732
4,-0.0562991,0.494583
5,-0.31257,-0.564396
6,0.182572,-0.212242
7,-0.0771122,-0.188349
8,0.682209,-0.557069
9,-0.251056,-0.283018
10,0.0604788,0.0781718
11,0.261445,-0.187186
12,-0.00932805,0.277981
13,0.0343456,-0.0584487
14,0.286918,0.134056
15,-0.202158,-0.647716
16,-0.637952,-0.120936
17,0.168818,-0.357582
18,0.0560528,0.315792
19,0.14147,0.00894114
20,0.00939422,0.374991
0,0.0791184,-0.174526
1,0.354389,0.463587
2,-0.211234,-0.332352
3,0.463318,0.323579
4,-0.067785,0.498506
5,-0.278794,-0.564822
6,0.189588,-0.21163
7,-0.0708463,-0.194523
8,0.0211145,-0.404258
9,-0.250464,-0.281648
10,0.0648056,0.151221
11,0.804662,0.359493
12,-0.00432123,0.253989
13,-0.0516618,-0.157977
14,0.0568873,0.138102
15,-0.189833,-0.64497
16,-0.664304,-0.0163365
17,0.164111,-0.356401
18,0.0465263,-0.183058
19,0.13702,0.0108752
20,0.0589514,0.24663
0,0.0688199,-0.179723
1,0.348667,0.490242
2,-0.189904,-0.305992
3,-0.355367,0.140742
4,-0.0748725,0.496675
5,-0.294645,-0.560199
6,0.190112,-0.209246
7,-0.0790109,-0.189485
8,-0.0563479,0.0269236
9,-0.252594,-0.277059
10,0.0489304,0.168923
11,0.796864,0.358907
12,-0.026545,0.267541
13,-0.0274015,-0.175858
14,0.119772,0.167336
15,-0.201731,-0.639112
16,-0.648315,-0.0156233
17,0.164297,-0.351878
18,0.119596,-0.295384
19,0.137665,0.0155085
20,0.0698436,0.21544
0,0.0595267,-0.177669
1,0.280871,0.400626
2,-0.192135,-0.318901
3,0.499759,-0.296685
4,0.0829526,0.231575
5,-0.273076,-0.612686
6,0.146381,-0.204601
7,-0.0724702,-0.194051
8,-0.198402,-0.298183
9,-0.253598,-0.281025
10,0.0468902,0.127549
11,0.794243,0.355287
12,-0.00586886,0.238715
13,-0.0127652,-0.186195
14,0.141283,0.207318
15,-0.198258,-0.637509
16,-0.635804,-0.00679339
17,0.163521,-0.356483
18,0.145332,-0.320028
19,0.13508,0.0127128
20,0.0687041,0.218173
0,0.0571796,-0.169027
1,0.163422,-0.319385
2,-0.137655,-0.241892
3,-0.372503,0.133951
4,-0.0490756,-0.393105
5,-0.239469,-0.608378
6,-0.0547662,-0.205096
7,-0.0769863,-0.191277
8,-0.135326,-0.320354
9,-0.249201,-0.282477
10,-0.00410158,0.138739
11,0.346051,-0.181696
12,0.200137,0.0331895
13,-0.0462524,-0.171754
14,0.0556126,0.164278
15,-0.202576,-0.626661
16,-0.626062,-0.013925
17,0.168263,-0.355919
18,0.14268,-0.320795
19,0.144771,0.0115259
20,0.0717718,0.20275
0,-0.0718912,-0.132193
1,0.176101,-0.656452
2,-0.087407,-0.153605
3,-0.384759,0.134636
4,0.0107654,-0.21819
5,0.518176,-0.182251
6,-0.0607619,-0.206184
7,-0.0772041,-0.193014
8,-0.336455,-0.0762566
9,-0.251639,-0.28223
10,-0.0093014,0.241686
11,0.847263,-0.230314
12,0.210501,0.204647
13,0.0916593,-0.228425
14,-0.137585,-0.179626
15,-0.197288,-0.611826
16,-0.622373,-0.00552515
17,0.164499,-0.359096
18,0.165196,-0.325259
19,0.157262,0.00716284
20,-0.0742807,-0.368367
0,-0.0764293,-0.13047
1,-0.134811,-0.2725
2,0.124494,-0.339332
3,-0.386835,0.137195
4,0.0422731,0.0608317
5,0.723524,-0.397039
6,-0.0601296,-0.20496
7,-0.0744195,-0.190875
8,0.367338,-0.332889
9,-0.252163,-0.278164
10,-0.0304572,0.214893
11,0.0839966,0.0565068
12,0.222035,0.190097
13,0.066208,-0.229239
14,-0.147927,-0.220612
15,-0.199435,-0.599443
16,-0.625994,-0.0101166
17,0.160852,-0.353627
18,0.136118,-0.322955
19,0.147981,0.0112176
20,-0.140233,-0.614993
0,-0.078181,-0.128441
1,-0.0562311,-0.445473
2,0.10731,-0.0451248
3,-0.38287,0.149449
4,0.0489525,-0.0118223
5,0.142413,0.185662
6,-0.064495,-0.202453
7,-0.0803287,-0.190663
8,0.19524,0.269049
9,-0.252777,-0.280238
10,-0.00806072,0.208733
11,0.333501,0.354089
12,0.262288,0.134574
13,0.0846325,-0.284277
14,-0.145301,-0.22943
15,-0.218872,-0.58377
16,-0.639123,0.0223836
17,0.143792,-0.308279
18,-0.0872627,-0.536737
19,0.149831,0.0137416
20,0.0894813,-0.298773
0,-0.0757052,-0.130588
1,0.324204,-0.546712
2,0.00629207,-0.123892
3,-0.388542,0.163628
4,0.108865,0.00455099
5,0.580319,0.353955
6,-0.0536836,-0.198914
7,-0.0771719,-0.193283
8,-0.118497,-0.76831
9,-0.252394,-0.281996
10,0.00460337,0.169612
11,0.173375,0.197189
12,0.274344,0.173167
13,0.0989343,-0.383852
14,-0.149752,-0.229087
15,-0.211633,-0.589266
16,-0.627975,-0.00323127
17,0.128382,-0.211747
18,-0.112971,-0.578549
19,0.146392,0.00819811
20,-0.0624033,-0.472341
0,-0.0781608,-0.130584
1,0.323271,-0.539784
2,-0.0070135,-0.135193
3,-0.386058,0.173261
4,0.0719886,0.00394811
5,0.537647,0.382356
6,-0.0668826,-0.199666
7,-0.0787876,-0.196159
8,-0.0744847,-0.726478
9,-0.251189,-0.286514
10,-0.0298112,0.176514
11,0.205655,-0.00102746
12,0.254934,0.166914
13,0.0897368,-0.380206
14,-0.147117,-0.240251
15,-0.187018,-0.585567
16,-0.630663,0.00618684
17,0.110284,-0.220105
18,0.272381,-0.0661896
19,0.149085,0.00298222
20,-0.00082528,-0.392032
0,-0.0686802,-0.115634
1,0.322054,-0.542977
2,-0.139291,-0.216731
3,-0.378881,0.171333
4,0.0651511,-0.00152557
5,-0.289758,-0.192275
6,-0.0622342,-0.20711
7,-0.0765966,-0.191046
8,-0.120272,-0.761419
9,-0.251537,-0.290389
10,-0.0933182,0.160685
11,0.165207,0.0740601
12,0.233587,0.18843
13,0.0826805,-0.38147
14,-0.142518,-0.235001
15,-0.164699,-0.548015
16,-0.649306,-0.0313018
17,0.112242,-0.219212
18,-0.0600322,-0.271094
19,0.144242,0.000599201
20,0.409802,-0.21928
0,-0.0513769,-0.0973701
1,0.485044,-0.458333
2,-0.345331,-0.271114
3,-0.370581,0.143865
4,0.0543527,-0.0102195
5,-0.216769,-0.436718
6,-0.0602675,-0.204697
7,-0.0800788,-0.198675
8,-0.0931794,-0.638526
9,-0.253549,-0.2874
10,-0.0325774,0.142514
11,0.0458352,-0.0736943
12,0.275678,0.0866378
13,0.0789732,-0.385721
14,-0.134023,-0.244603
15,-0.132819,-0.472132
16,-0.627104,-0.0107341
17,0.109909,-0.217585
18,0.0543232,-0.0435873
19,0.149727,-0.00146492
20,0.229102,-0.391796
0,-0.0593282,-0.0937657
1,0.534954,-0.425047
2,-0.560515,-0.265705
3,-0.35573,0.165356
4,0.0674266,-0.0340846
5,0.523249,0.350566
6,-0.0651291,-0.208623
7,-0.0827485,-0.18845
8,-0.176077,-0.630958
9,-0.253687,-0.282962
10,-0.0700679,0.146556
11,-0.0488569,-0.249523
12,0.372499,-0.776833
13,0.0886321,-0.38614
14,-0.164576,-0.244189
15,-0.201338,-0.614611
16,-0.616945,-0.00808002
17,0.0992063,-0.220257
18,0.141656,0.128521
19,0.147111,-0.00472652
20,0.162825,-0.291973
0,-0.0589018,-0.0908212
1,0.304754,-0.140182
2,-0.464503,0.624904
3,-0.359117,0.19023
4,0.104303,-0.0190016
5,0.511109,0.345601
6,-0.0681306,-0.206838
7,-0.0830169,-0.190748
8,-0.183389,-0.652991
9,-0.255705,-0.28126
10,-0.0516287,0.119836
11,-0.055132,-0.250743
12,0.369121,-0.77461
13,0.0908745,-0.386815
14,-0.160621,-0.269302
15,-0.153053,-0.602247
16,-0.621697,-0.0266847
17,0.103792,-0.218413
18,0.140687,0.129556
19,0.147387,-0.00121311
20,0.184234,-0.446509
0,-0.0549114,-0.0987937
1,0.0673641,-0.346149
2,-0.486829,0.612247
3,-0.355016,0.139632
4,0.0892736,0.014311
5,0.483226,0.330275
6,-0.0655739,-0.213128
7,-0.0788335,-0.193018
8,-0.160152,-0.684144
9,-0.254801,-0.287492
10,-0.0161766,0.0552772
11,-0.0526561,-0.249953
12,0.371414,-0.77788
13,0.0875752,-0.393706
14,-0.127154,-0.282467
15,-0.090489,-0.557923
16,-0.597494,-0.0338089
17,0.104395,-0.217877
18,0.14047,0.127389
19,0.148354,-0.000404369
20,0.153403,-0.421848
0,-0.0558378,-0.0978636
1,-0.444508,-0.0910454
2,-0.491562,0.631639
3,-0.375284,0.134679
4,0.0574222,-0.00853953
5,0.417764,0.355594
6,-0.0684394,-0.210529
7,-0.0780588,-0.197801
8,-0.150252,-0.721043
9,-0.253343,-0.284721
10,-0.00526782,0.0275669
11,-0.049594,-0.251337
12,0.370177,-0.772465
13,0.0889629,-0.391317
14,-0.14733,-0.244569
15,-0.080122,-0.558075
16,-0.596164,-0.0380254
17,0.107558,-0.219137
18,0.138715,0.131934
19,0.147997,-0.00326711
20,-0.247174,-0.524207
0,-0.0587309,-0.0964392
1,-0.0635373,0.0410434
2,-0.433913,0.644558
3,-0.335362,0.18802
4,0.074674,0.000202184
5,0.380711,0.273324
6,-0.0675608,-0.20956
7,-0.0772647,-0.196126
8,-0.254111,-0.748086
9,-0.251651,-0.284556
10,0.0243761,0.0921097
11,-0.0499359,-0.251694
12,0.367463,-0.774928
13,0.107093,-0.359046
14,-0.123704,-0.266534
15,-0.0960215,-0.53375
16,-0.596282,-0.0460429
17,0.10922,-0.213794
18,0.134471,0.131339
19,0.148887,0.00381715
20,-0.163337,-0.0439218
0,-0.0594367,-0.0962783
1,-0.085296,0.0297946
2,-0.47632,0.656042
3,-0.390222,0.138754
4,0.082914,0.014969
5,0.324778,0.228152
6,-0.0678659,-0.208974
7,-0.0768227,-0.195088
8,-0.194044,-0.755793
9,-0.246104,-0.297763
10,-0.0252197,0.0586794
11,-0.0540457,-0.250933
12,0.376837,0.102412
13,0.0858879,-0.392999
14,-0.150081,-0.254244
15,-0.119206,-0.445566
16,-0.624687,-0.0079146
17,0.100844,-0.210445
18,0.136982,0.130609
19,0.136961,-0.00133809
20,-0.192513,-0.0419661
0,-0.0611828,-0.095397
1,-0.0859283,0.0449051
2,-0.415552,0.671621
3,-0.389919,0.144589
4,0.107308,-0.000823442
5,0.362708,0.2011
6,-0.0783446,-0.206147
7,-0.0791901,-0.196303
8,-0.2028,-0.730428
9,-0.246719,-0.29141
10,-0.0185072,0.121351
11,-0.0561797,-0.249374
12,0.330549,0.106073
13,0.081778,-0.377466
14,-0.114514,-0.248529
15,-0.109197,-0.449018
16,-0.602625,-0.0444732
17,0.0982597,-0.213084
18,0.13294,0.129045
19,0.131889,0.00814987
20,-0.210772,-0.0324965
0,-0.0616589,-0.0979748
1,-0.0903249,0.0140206
2,-0.451807,0.634002
3,-0.403216,0.133122
4,0.091902,-0.0166747
5,0.41825,0.171467
6,-0.075264,-0.207594
7,-0.0780634,-0.194922
8,-0.197275,-0.784863
9,-0.251414,-0.281976
10,0.0926859,0.0961203
11,-0.103906,-0.275009
12,0.450847,0.171715
13,0.100831,-0.369969
14,-0.087719,-0.218736
15,-0.0739056,-0.481642
16,-0.592935,-0.039698
17,0.100252,-0.211822
18,0.134307,0.124319
19,0.135892,0.00356947
20,0.0140518,-0.104018
0,-0.0594569,-0.0995739
1,-0.0871672,0.0457323
2,0.753828,0.283668
3,-0.38436,0.149613
4,0.106665,0.00225711
5,0.48459,0.303729
6,-0.0732238,-0.213361
7,-0.0790881,-0.201602
8,-0.169804,-0.80979
9,-0.24929,-0.290341
10,0.0426958,0.113058
11,0.164446,-0.429621
12,0.344414,0.0910785
13,0.0788556,-0.36631
14,-0.137814,-0.226225
15,0.356385,-0.465083
16,-0.597641,-0.0463701
17,0.112464,-0.212626
18,0.133385,0.122402
19,0.13484,0.00882764
20,-0.0498127,-0.406876
0,-0.0618519,-0.0954843
1,-0.091538,0.0441718
2,0.989176,0.283852
3,-0.395686,0.168421
4,0.120344,0.0115649
5,0.485961,0.313342
6,-0.0806587,-0.208753
7,-0.0785495,-0.194085
8,-0.122849,-0.79264
9,-0.250926,-0.296024
10,0.0331022,0.144167
11,0.173939,-0.461537
12,0.339129,0.0580324
13,0.0837631,-0.363225
14,-0.123003,-0.228282
15,0.403003,-0.478072
16,-0.615194,-0.0431572
17,0.103114,-0.208305
18,0.131089,0.126823
19,0.133668,0.00497236
20,-0.0550254,-0.404168
0,-0.0632194,-0.0921492
1,-0.140514,0.0152465
2,1.05655,0.295548
3,-0.383916,0.161343
4,0.0873032,0.0755177
5,0.468575,0.315562
6,-0.0825758,-0.204629
7,-0.0828561,-0.195365
8,-0.116114,-0.783334
9,-0.251991,-0.289753
10,0.0357149,0.110709
11,-0.694463,-0.494887
12,0.422878,-0.113515
13,0.116508,-0.345437
14,-0.133603,-0.217205
15,0.415611,-0.486771
16,-0.615408,-0.0507887
17,0.101914,-0.210134
18,0.128462,0.126308
19,0.132032,0.00928118
20,-0.0456385,-0.404962
0,-0.0624327,-0.0945267
1,-0.0639049,-0.00659488
2,1.08453,0.437439
3,-0.398016,0.122858
4,0.0649269,0.125942
5,0.217034,0.477346
6,-0.0779347,-0.205412
7,-0.082108,-0.19474
8,-0.0847704,-0.760294
9,-0.253861,-0.287006
10,0.00666657,0.167822
11,-0.689287,-0.49857
12,0.353927,-0.767653
13,0.0342684,-0.151691
14,-0.159862,-0.221257
15,0.443989,-0.523191
16,-0.567633,0.00139323
17,0.102833,-0.205184
18,0.131225,0.12173
19,0.13003,0.0118475
20,-0.0553875,-0.402095
0,-0.0623922,-0.0926951
1,-0.0612435,-0.0138165
2,1.01934,0.360212
3,-0.522155,-0.0494506
4,0.069272,-0.0394774
5,0.000702131,-0.615927
6,-0.0774917,-0.192468
7,-0.0811687,-0.198017
8,-0.0987156,-0.770203
9,-0.250836,-0.290557
10,-0.0218515,0.162727
11,-0.69433,-0.493995
12,0.354756,-0.769347
13,0.0245562,-0.0698018
14,-0.149435,-0.200781
15,-0.252488,0.0175721
16,-0.456633,0.152697
17,0.113936,-0.199261
18,0.12576,0.127045
19,0.131107,0.0157672
20,-0.0590452,-0.402049
0,-0.0658864,-0.0962756
1,-0.0729591,-0.0282764
2,0.960283,0.437661
3,-0.53161,-0.0430763
4,0.47657,-0.00320186
5,0.0373563,0.159097
6,-0.0807359,-0.200694
7,-0.0827182,-0.196115
8,-0.0171268,-0.6788
9,-0.253835,-0.286092
10,-0.00484783,0.164142
11,-0.692373,-0.497949
12,0.448276,-0.0581932
13,0.00609678,-0.0100908
14,-0.143061,-0.240636
15,0.397403,-0.131689
16,-0.459729,0.12967
17,0.106902,-0.208881
18,0.125575,0.123553
19,0.131778,0.0180675
20,-0.0627396,-0.397713
0,-0.0654029,-0.0959778
1,-0.0863584,0.00766279
2,-0.105429,0.0181249
3,-0.536932,-0.0605266
4,0.145962,0.0364998
5,0.0282176,0.156373
6,-0.0818001,-0.20139
7,-0.0852133,-0.199396
8,-0.101412,-0.716633
9,-0.24825,-0.285896
10,-0.00580269,0.156246
11,-0.695554,-0.497265
12,0.472516,-0.133969
13,0.0505571,0.341742
14,0.16651,0.121155
15,-0.0977763,0.290614
16,-0.459012,0.142172
17,0.10139,-0.218949
18,0.125218,0.118973
19,0.139981,0.0132123
20,-0.0622838,-0.399581
0,-0.0661529,-0.0942151
1,-0.0849854,-0.0194832
2,0.0235269,0.140553
3,-0.517141,-0.0452727
4,-0.471358,0.0587511
5,0.0243889,0.1695
6,-0.0831161,-0.19717
7,-0.0817211,-0.195552
8,-0.0672759,-0.698487
9,-0.2536,-0.281001
10,-0.0454979,0.174794
11,-0.696319,-0.49303
12,0.346276,-0.763195
13,0.0251389,0.436756
14,0.17532,0.566901
15,-0.0381333,0.590832
16,-0.464584,0.147642
17,0.105004,-0.21483
18,0.128312,0.122573
19,0.139465,0.0146506
20,-0.0643387,-0.397118
0,-0.0672594,-0.0931518
1,-0.0766352,0.0206724
2,0.118227,0.213536
3,-0.506403,-0.0554647
4,-0.156252,0.108422
5,-0.260042,0.0972323
6,-0.0831272,-0.19529
7,-0.0860019,-0.194901
8,-0.100871,-0.686416
9,-0.253869,-0.286847
10,-0.0232218,0.134127
11,-0.692722,-0.487321
12,0.182984,-0.717506
13,0.0709465,0.406542
14,0.182997,0.550462
15,-0.0315311,0.476363
16,-0.459692,0.144209
17,0.103491,-0.214483
18,0.125733,0.124338
19,0.142786,0.0184236
20,-0.0638774,-0.395691
0,-0.0672447,-0.0943649
1,-0.0565859,0.032287
2,0.0615541,0.277798
3,-0.502417,-0.0558378
4,0.0058707,0.139437
5,-0.400606,0.0573174
6,-0.0818387,-0.196973
7,-0.0872508,-0.197174
8,-0.107271,-0.611869
9,-0.181224,0.103391
10,-0.0550888,0.148357
11,-0.693562,-0.492402
12,0.139084,-0.647112
13,0.126521,-0.117146
14,0.0943874,0.222097
15,-0.0602362,0.477814
16,-0.452912,0.145356
17,0.0578872,0.309537
18,0.123919,0.120969
19,0.142922,0.0195875
20,-0.0563561,-0.397934
0,-0.067649,-0.0933384
1,-0.0673549,0.00776204
2,0.0254467,0.143525
3,-0.488047,-0.0502851
4,0.00324965,0.136533
5,-0.399005,0.059876
6,-0.486165,-0.378481
7,-0.0862022,-0.20282
8,-0.208746,-0.620111
9,-0.101864,0.5544
10,-0.0182067,0.17945
11,-0.696337,-0.489764
12,0.0945781,-0.636569
13,0.125341,-0.143473
14,-0.0183864,-0.213646
15,-0.0836813,0.570191
16,-0.449475,0.138687
17,0.058786,0.325013
18,0.0825298,0.14351
19,0.141882,0.0213631
20,-0.0679339,-0.396778
0,-0.0697775,-0.0926436
1,0.00951369,0.0143624
2,0.0949862,-0.15218
3,-0.47756,-0.035612
4,-0.0044407,0.0536009
5,-0.39802,0.0566741
6,-0.0867518,-0.201788
7,-0.0877085,-0.194426
8,-0.167829,-0.641154
9,-0.107015,0.557089
10,-0.0213157,0.144238
11,-0.0879649,-0.0871929
12,0.128178,-0.630683
13,0.129438,-0.151647
14,-0.012972,-0.218409
15,-0.0301085,0.510583
16,-0.450969,0.155722
17,0.0579056,0.329726
18,0.0245452,0.167971
19,0.145666,0.0214127
20,-0.0629492,-0.398632
0,-0.0713086,-0.0919902
1,0.0134361,-0.0232935
2,0.827217,0.270161
3,-0.476098,-0.0378158
4,-0.0469288,-0.632234
5,-0.360434,-0.159788
6,-0.0884079,-0.201818
7,-0.0909682,-0.197561
8,-0.00607564,-0.394797
9,-0.0949655,0.546006
10,-0.0287313,0.131449
11,-0.0499377,-0.1114
12,0.0477743,-0.664533
13,0.131174,-0.144098
14,-0.0179907,-0.212257
15,-0.0612701,0.545541
16,-0.445894,0.148808
17,0.052669,0.329026
18,0.0225362,0.169587
19,0.14712,0.0174214
20,-0.0584882,-0.403023
0,-0.0718471,-0.0913414
1,-0.0166931,-0.0441479
2,0.951552,0.0938209
3,-0.429823,-0.0372846
4,-0.0480684,-0.648475
5,-0.355192,-0.476071
6,-0.0836179,-0.197374
7,-0.0894399,-0.193657
8,-0.128408,-0.377906
9,-0.106004,0.543993
10,-0.0122873,0.0506398
11,-0.68756,-0.493895
12,-0.197424,0.050581
13,0.136603,-0.146123
14,-0.0161343,-0.211953
15,-0.0727714,0.596738
16,-0.458299,0.132247
17,0.048969,0.331076
18,0.0306383,0.168783
19,0.142172,0.0169748
20,-0.0646144,-0.400106
0,-0.071746,-0.0914553
1,-0.0232751,-0.0135482
2,0.985424,0.115285
3,-0.11273,0.0317889
4,-0.0576924,-0.647265
5,-0.0904738,0.322205
6,-0.085864,-0.20182
7,-0.0926519,-0.19879
8,-0.247254,-0.389857
9,-0.118896,0.559394
10,-0.00843292,0.0458756
11,-0.022607,-0.135502
12,-0.387073,0.13132
13,0.125816,-0.148857
14,-0.0184562,-0.214283
15,-0.0754559,0.590995
16,-0.448769,0.153973
17,0.0482596,0.324073
18,0.0235343,0.172458
19,0.14032,0.0147057
20,-0.0640336,-0.395195
0,-0.072858,-0.0942767
1,-0.0377258,-0.0574663
2,1.04188,0.190619
3,-0.0668205,0.0379022
4,-0.259862,-0.267082
5,0.0332318,0.249591
6,-0.0763724,-0.190285
7,-0.0880651,-0.194197
8,0.107823,-0.100568
9,-0.152583,0.56682
10,-0.0646255,0.10786
11,-0.00287745,-0.166615
12,-0.445732,0.332106
13,0.124718,-0.0541133
14,-0.0178611,-0.211508
15,-0.078295,0.604605
16,-0.454693,0.152039
17,0.0372607,0.33627
18,0.0217293,0.167649
19,0.141601,0.0128121
20,-0.0683769,-0.403619
0,-0.0734168,-0.0902486
1,-0.0564646,-0.0308478
2,0.94416,0.251418
3,-0.0565516,0.0461091
4,-0.0605524,-0.641887
5,-0.374671,-0.472409
6,-0.0801091,-0.197611
7,-0.299683,-0.351939
8,-0.0577889,0.106483
9,-0.124031,0.525741
10,0.0213029,0.0319653
11,-0.471136,-0.326699
12,-0.434996,0.323786
13,0.120357,0.456013
14,-0.0140895,0.0124146
15,-0.0770219,0.594587
16,-0.456669,0.154517
17,0.046302,0.333663
18,0.0223156,0.170133
19,0.140314,0.00909646
20,-0.0705219,-0.405236
0,-0.0762621,-0.0904095
1,-0.0504615,-0.0751905
2,0.977067,0.282918
3,0.176912,0.0393157
4,-0.0539207,-0.637991
5,0.122981,-0.284698
6,-0.0787912,-0.196381
7,-0.403788,-0.428675
8,-0.073165,-0.373745
9,-0.119528,0.513794
10,-0.0102131,0.086533
11,-0.377056,-0.253377
12,0.316452,0.171086
13,0.138709,0.563226
14,0.0120745,0.712627
15,-0.0768087,0.581238
16,-0.426379,0.150473
17,0.0491878,0.343006
18,0.0278463,0.166892
19,0.127225,0.0201647
20,-0.0662448,-0.400965
0,-0.0761132,-0.09054
1,0.0235986,-0.156445
2,1.03004,0.272212
3,0.486384,0.0288223
4,0.155296,-0.523602
5,-0.372666,-0.438564
6,-0.0780946,-0.199507
7,-0.405394,-0.431386
8,0.00161288,-0.397803
9,-0.148733,0.545669
10,0.0745215,0.079225
11,-0.378032,-0.253403
12,0.318992,0.302261
13,0.133252,0.550892
14,0.162466,0.491794
15,-0.0796808,0.580105
16,0.715911,0.0452452
17,0.048107,0.335459
18,-0.19145,0.0651456
